CustID,Age,Province,Years,CreditLimit,Payment,Min_payment,Ndefault,Balance,Balance_Freq,N_purchases,LastPurchase,MaxPurchase,Inst_purchase,Advance,Count_Advance_Tx,Purchase_Freq,Installment_Freq,Advance_Freq,Pct_full_payment
205,23,Phuket,6,140000,35190.08859,34306.27754,1,124747.2954,1,2,1368.8,0,1368.8,3090.885642,0.166667,0.166667,0.166667,2,0
206,28,Phuket,6,140000,32511.90662,38720.99498,1,124781.7286,1,3,1740,1740,0,19616.51293,0.25,0,0.666667,21,0
207,49,Bangkok,6,140000,17782.84067,13556.51702,0,56191.57028,1,36,27907.6,25492.5,2415.1,0,1,0.333333,0,0,0
208,26,Chaingmai,6,140000,16616.93077,19498.14235,0,54224.56378,1,0,0,0,0,59833.40917,0,0,0.166667,2,0
209,31,Bangkok,6,140000,18568.21119,1925.20664,0,1505.2492,1,41,18503.1,18153.1,350,0,1,0.083333,0,0,0.636364
211,23,Bangkok,6,140000,10623.03105,1426.13239,0,557.41802,0.818182,11,9633.5,3000,6633.5,0,0.75,0.583333,0,0,0.7
212,37,Bangkok,5,140000,12070.21598,1165.31467,0,2301.61419,0.888889,7,7500.5,1600.5,5900,0,0.666667,0.555556,0,0,0
213,48,Bangkok,5,140000,16466.35328,17058.19755,0,63065.01319,1,3,2050.3,0,2050.3,1622.671188,0.3,0.3,0.1,1,0
214,28,Rayong,6,140000,117079.5352,11623.29835,1,57297.03345,1,1,2650,2650,0,21261.86952,0.090909,0,0.272727,6,0
215,49,Nakornratchasima,6,140000,289889.7388,10921.84812,0,43.82924,0.272727,0,1302.4,0,1522.4,0,0.083333,0.083333,0,0,0.5
216,58,Phuket,6,140000,98744.65723,11680.06176,1,46034.02061,1,0,0,0,0,45990.55654,0,0,0.916667,21,0.083333
217,23,Bangkok,6,140000,15600.47704,813.34001,0,262.16029,0.545455,44,6151.6,0,6151.6,0,0.833333,0.833333,0,0,0.363636
218,41,Chaingmai,6,140000,12626.08728,11637.98856,0,42323.50593,1,1,323.5,323.5,0,0,0.083333,0,0,0,0
219,44,,6,140000,18268.82329,1766.32334,0,1210.24256,1,18,18502.3,0,18502.3,0,1,0.916667,0,0,0.833333
220,28,Phuket,6,140000,34681.3596,24129.58258,0,83562.77203,1,4,9832.4,9832.4,0,13975.08608,0.166667,0,0.333333,7,0
221,36,Phuket,6,140000,29496.73416,30986.2505,1,119648.3264,1,19,11753.5,10318.5,1435,13629.33103,0.75,0.416667,0.583333,11,0
222,29,Phuket,6,140000,28853.35197,33315.13399,0,128561.5251,1,16,7754.2,6494.2,1260,44174.27557,0.416667,0.333333,0.166667,11,0
223,36,Chaingmai,6,140000,13653.24882,17660.55701,0,60749.86862,1,1,10000,10000,0,26165.23499,0.083333,0,0.5,7,0
224,40,Phuket,6,140000,21417.22429,20070.48657,0,81986.27284,1,0,0,0,0,17458.5185,0,0,0.416667,6,0
226,29,Phuket,7,140000,30429.25661,27916.75875,0,119307.8446,1,3,370.3,0,370.3,31030.26265,0.25,0.25,0.5,14,0
227,31,Bangkok,6,140000,80128.4957,10882.17898,0,40755.40208,1,0,0,0,0,21014.07788,0,0,0.25,4,0
228,21,Chaingmai,6,140000,16136.37071,16868.2882,0,73878.03893,1,3,2080,2080,0,40372.07714,0.25,0,0.416667,7,0
229,24,Bangkok,6,140000,21734.70034,2332.02069,1,8300.73634,1,0,0,0,0,10819.42891,0,0,0.25,7,0
230,48,Bangkok,7,140000,21904.66875,42534.69898,0,101167.0899,1,45,101666.9,33000,68666.9,0,0.833333,0.666667,0,0,0
231,44,Phuket,7,140000,30315.87665,29464.88163,0,125964.2194,1,0,0,0,0,19513.56069,0,0,0.083333,6,0
232,43,Phuket,6,140000,32818.98514,29127.94724,0,99194.56275,1,13,7407.5,0,7407.5,13430.92207,1,1,0.166667,2,0
233,63,Nakornratchasima,6,140000,201220.0545,16170.14574,0,69563.7654,1,308,115009.4,30910.1,84099.3,90801.19278,1,1,1,48,0.166667
234,35,Bangkok,6,140000,5993.88563,3367.26753,0,11801.78744,1,6,2333.5,2333.5,0,0,0.333333,0,0,0,0
235,33,Rayong,6,136000,114006.013,102851.3412,1,116313.2337,1,347,146861,0,146861,20536.34822,1,1,0.083333,2,0
236,34,Chaingmai,6,135500,19629.72636,18493.13897,1,74996.58084,1,2,1600,1600,0,21622.72321,0.166667,0,0.166667,3,0
237,30,Chaingmai,6,135000,63543.14328,1980.65894,0,6272.60806,1,64,70910.1,64026.3,6883.8,0,1,1,0,0,1
238,39,Phuket,6,135000,30215.75846,20745.81541,0,81812.51131,1,60,22580.1,13187.8,9392.3,31507.3736,1,1,0.75,21,0
239,42,Bangkok,6,135000,18552.35407,4681.96732,0,9065.73724,1,11,10392,800,9592,618.612546,0.833333,0.833333,0.083333,1,0.083333
240,27,Chaingmai,6,135000,15834.11686,22166.38394,1,55701.90127,1,84,16078.8,0,16078.8,0,1,1,0,0,0
241,30,Phuket,6,135000,47866.4868,17411.58024,0,76451.08427,1,12,46931.5,43326.5,3605,0,0.5,0.333333,0,0,0
242,27,Chaingmai,6,135000,60841.15091,8906.39118,0,33556.31092,1,12,2428.8,0,2428.8,0,1,1,0,0,0.090909
243,34,Chaingmai,6,135000,55634.37084,2487.00571,0,1546.41707,0.363636,5,18979.2,979.2,18000,0,0.25,0.166667,0,0,1
244,35,Phuket,6,135000,53773.38091,13651.23434,0,60327.40391,1,85,75534.8,26435.3,49099.5,0,0.916667,1,0,0,0
245,46,Chaingmai,6,135000,13411.95566,5592.84909,0,23203.09453,1,90,28960.5,22092.1,6868.4,1122.184026,1,0.916667,0.083333,1,0
246,22,Bangkok,6,135000,35521.67671,788.98037,0,2684.93643,1,31,49174.8,33001,16173.8,0,1,1,0,0,0.375
247,31,Chaingmai,6,135000,20716.43344,17975.88069,1,66191.4864,1,1,359.2,0,359.2,0,0.083333,0.083333,0,0,0
248,36,Chaingmai,6,135000,16848.00793,17796.83281,0,57457.8949,1,0,0,0,0,5794.359336,0,0,0.333333,6,0
249,31,Bangkok,7,135000,6695.89,2081.64096,0,1314.59201,1,11,7058.4,0,7058.4,0,0.916667,0.916667,0,0,0.454545
250,21,Chaingmai,6,135000,16639.76007,12297.79536,0,53379.87139,1,21,25453.7,0,25453.7,5966.346204,1,1,0.083333,1,0
251,21,Bangkok,6,135000,22385.94868,1716.48662,0,2919.91838,1,31,29715.6,16716,12999.6,0,0.916667,0.833333,0,0,1
252,34,,6,135000,5193.07161,1572.08204,0,556.81483,1,12,4629.9,0,4629.9,0,0.833333,0.833333,0,0,1
253,35,Chaingmai,5,135000,15936.17739,15224.96755,0,78015.11533,1,3,2314,2314,0,24656.79133,0.1,0,1.1,20,0
254,32,Bangkok,6,135000,12425.1149,1675.36373,0,412.17844,0.363636,4,2214.8,2214.8,0,0,0.25,0,0,0,0.666667
255,47,Bangkok,7,135000,90592.42461,17484.63874,0,51450.92629,1,33,19757.2,6793,12964.2,71005.23486,0.833333,0.833333,0.333333,8,0
256,30,Bangkok,6,135000,25597.93542,2121.2069,0,1820.85903,1,26,19351.6,19351.6,0,0,0.833333,0,0,0,0.416667
257,34,Bangkok,6,135000,12676.55533,1793.77143,0,1052.16147,1,32,14455.5,11355.5,3100,0,1,0.416667,0,0,0.9
258,39,Bangkok,7,135000,14822.86465,1909.38401,0,1792.09557,1,26,15264.2,15264.2,0,0,1,0,0,0,0.916667
259,40,Bangkok,6,135000,11696.33242,13545.44785,0,39717.01463,1,53,7215.1,1750,5465.1,0,0.916667,1,0,0,0
260,35,Bangkok,6,135000,12018.53087,999.45036,0,995.23071,0.818182,9,9558.7,9558.7,0,0,0.5,0,0,0,0.666667
261,31,Bangkok,6,130000,17208.37373,7446.13395,0,19890.72228,1,9,5043.5,1660,3383.5,0,0.666667,0.583333,0,0,0
262,57,Bangkok,7,130000,42303.23491,32920.1503,1,121362.1996,1,64,30380.1,10132,20248.1,19101.49981,1,1,0.5,10,0
263,41,Bangkok,6,130000,0,0,0,694.05545,0.090909,0,0,0,0,16798.2896,0,0,0.083333,3,0
265,60,Rayong,6,130000,106646.5866,26008.75721,1,93540.6045,1,1,7963.3,7963.3,0,82490.82786,0.083333,0,0.666667,16,0.083333
266,27,Chaingmai,6,130000,13360.16317,16069.63379,0,50667.44231,1,0,0,0,0,11847.02198,0,0,0.25,6,0
267,32,Bangkok,6,130000,16692.60634,2087.01639,0,1407.30723,1,38,16671.3,10631.4,6039.9,0,1,0.833333,0,0,0.25
269,23,Chaingmai,7,130000,10943.45336,11942.34398,1,45033.90811,1,38,16347.4,13760,2587.4,569.022966,1,1,0.083333,1,0
270,40,Chaingmai,6,130000,16292.39381,19980.44046,0,68560.45926,1,5,2621,2621,0,18322.66475,0.166667,0,0.333333,13,0
271,30,Bangkok,7,130000,19241.01393,1235.22314,0,1556.44239,0.727273,17,16268.3,8288.5,7979.8,0,0.75,0.166667,0,0,0.571429
272,21,Phuket,6,130000,92907.02248,6531.94444,0,26907.71926,1,79,124652.1,98057.3,26594.8,0,1,1,0,0,0
273,53,Bangkok,7,130000,84959.72927,11830.69705,0,52483.92421,1,117,84031.7,74697,9334.7,18846.60413,0.833333,0.75,0.5,12,0.25
274,31,Bangkok,6,130000,7980.47921,669.69941,0,272.0711,0.818182,24,6850.8,2200,4650.8,0,0.583333,0.5,0,0,0.25
275,44,Bangkok,6,130000,32221.69406,28187.07479,0,103970.9989,1,0,0,0,0,24273.72103,0,0,0.25,6,0
276,55,Rayong,7,130000,128864.4123,12873.24868,0,82207.40014,1,15,51972.2,40014.1,11958.1,113142.3508,1,0.857143,1,25,0.2
277,41,Phuket,7,130000,87332.0327,19278.87547,0,71436.80599,1,0,0,0,0,17999.4022,0,0,0.25,3,0
278,31,Chaingmai,6,130000,69653.53704,4876.20635,0,13553.12146,0.818182,15,16820.6,13837.4,2983.2,0,1,1,0,0,0
279,27,Bangkok,5,130000,2394.82389,182.19526,0,4.8805,0.9,2,1210,0,1210,0,0.2,0.2,0,0,0.1
280,25,Bangkok,6,130000,55749.16601,45765.31483,1,88848.16576,1,7,12335.8,12335.8,0,82045.46412,0.416667,0,0.75,26,0
281,23,Bangkok,6,130000,3712.3017,1185.38181,0,504.35246,0.636364,8,5537.3,5537.3,0,0,0.5,0,0,0,0.545455
282,33,Chaingmai,6,130000,18859.41844,18603.47671,0,79943.3168,1,11,2245.1,0,2245.1,4165.671078,0.916667,0.833333,0.166667,3,0
283,61,Nakornratchasima,6,130000,223502.9247,5628.87574,0,27742.49582,1,72,218026,218026,0,10630.94498,1,0,0.083333,4,0.916667
284,56,Phuket,6,130000,120802.0143,5958.25281,0,22704.29964,1,139,82572.6,63674.9,18897.7,24805.89929,1,1,0.75,15,0.25
285,24,Bangkok,6,130000,2803.67131,1700.17741,0,254.14572,1,11,2629.2,2629.2,0,0,0.916667,0,0,0,0.636364
286,40,Bangkok,6,130000,11134.08654,932.34625,0,1313.42635,0.636364,8,11606.5,11606.5,0,0,0.5,0,0,0,0.3
287,25,Phuket,6,130000,39333.5535,56015.87776,1,119553.0817,1,0,0,0,0,12649.81538,0,0,0.666667,22,0
288,21,Bangkok,6,130000,6288.11269,928.99006,0,419.36627,0.545455,10,7179.2,1228.6,5950.6,0,0.5,0.416667,0,0,0.4
289,30,Chaingmai,6,130000,19178.17732,16431.30029,0,64608.38794,1,15,68144.7,68144.7,0,0,1,0,0,0,0
290,23,Bangkok,6,130000,7102.40283,1712.0871,0,627.88771,1,21,8021,8021,0,0,0.916667,0,0,0,0.818182
291,50,Bangkok,6,130000,15997.92795,27150.36678,0,59268.37633,0.818182,0,0,0,0,57577.90021,0,0,0.181818,6,0
292,29,Chaingmai,6,130000,51426.24134,4252.04466,0,15634.8528,1,35,19101.3,18520.6,580.7,0,1,0.166667,0,0,0.111111
293,45,Bangkok,7,130000,18519.96908,11784.76722,0,49200.36231,1,42,15624.3,2492.4,13131.9,0,1,1,0,0,0
294,38,Bangkok,6,130000,63207.90788,10029.46812,0,32949.51011,1,35,29230.7,27620,1610.7,22811.10519,1,0.583333,0.166667,2,0
295,41,Chaingmai,6,130000,22090.56302,4055.57756,1,17637.55481,1,2,22333,22333,0,0,0.083333,0,0,0,0
296,44,Bangkok,6,130000,29130.75304,2670.51909,0,9262.18872,1,18,12189.2,0,12189.2,0,1,1,0,0,0
297,37,Chaingmai,6,130000,14895.18098,16447.57535,0,59269.22151,1,25,23257.5,23257.5,0,2771.172786,0.5,0,0.25,3,0
298,48,Rayong,6,130000,142909.9627,13372.35636,0,53681.92094,1,32,40500.1,38631.1,1869,29060.36689,0.666667,0.166667,0.416667,13,0
299,42,Chaingmai,7,130000,16469.46937,21549.09881,0,78991.71076,1,0,0,0,0,69943.87464,0,0,0.5,12,0
300,39,Chaingmai,6,130000,11940.4075,11902.60209,1,51312.39119,1,0,0,0,0,43299.4072,0,0,0.25,3,0
301,35,Rayong,6,130000,115148.3756,14945.75739,0,56439.92345,1,92,61415.8,50704.8,10711,6022.560144,1,1,0.333333,6,0
302,23,Phuket,6,130000,20313.87858,24321.32089,1,94407.96576,1,0,0,0,0,34988.268,0,0,0.666667,13,0
303,30,Chaingmai,6,130000,45377.16739,5636.3857,0,20155.54911,1,27,14464.8,4938.8,9526,0,0.666667,0.666667,0,0,0
304,25,Bangkok,6,130000,17032.32165,2431.8864,1,10188.80453,1,0,0,0,0,15501.06508,0,0,0.5,8,0
305,29,Bangkok,5,130000,6894.03349,856.08786,0,480.68313,0.7,10,7880.8,4480,3400.8,0,0.8,0.5,0,0,0.555556
306,45,Bangkok,6,130000,35122.63933,2179.19829,0,2294.61086,1,26,36697.2,36697.2,0,0,1,0,0,0,1
307,34,Chaingmai,6,130000,28145.9508,23080.20257,0,69919.64344,1,9,13849.2,0,13849.2,112.845612,0.75,0.666667,0.083333,1,0
308,53,Phuket,6,130000,21328.26323,48148.53217,1,115819.335,1,0,0,0,0,55416.55778,0,0,0.5,23,0
309,49,Chaingmai,6,130000,48436.91023,7746.0303,0,27553.06896,0.909091,43,27544.9,19740,7804.9,19163.54729,0.75,0.583333,0.333333,9,0
310,31,Bangkok,6,125000,2919.48834,434.52683,0,231.11088,0.363636,3,3000,0,3000,0,0.25,0.166667,0,0,0.181818
311,35,Chaingmai,6,125000,26578.56602,19122.98544,0,79385.59134,1,98,36775.2,35437.3,1337.9,0,1,0.5,0,0,0
312,45,Chaingmai,6,125000,20551.00879,21990.77716,0,92068.11696,1,16,8749.8,3500,5249.8,27922.15917,0.75,0.666667,0.333333,9,0
313,21,Bangkok,6,125000,0,0,0,6751.17139,0.181818,0,0,0,0,39142.68117,0,0,0.083333,1,0
314,28,Bangkok,6,125000,5733.07364,7474.86806,1,36495.59565,0.818182,1,14900,14900,0,52948.17481,0.083333,0,0.166667,2,0
315,33,Bangkok,6,125000,2877.96655,930.27601,0,232.90641,0.727273,6,2939.9,1949.9,990,0,0.5,0.166667,0,0,0.333333
316,33,Bangkok,6,125000,36394.43058,2050.24983,0,3068.77248,1,29,38778.5,21835.6,16942.9,0,0.916667,0.75,0,0,1
317,25,Phuket,6,125000,30246.0947,51480.45052,0,116545.5492,1,7,4630,740,3890,18580.8476,0.583333,0.416667,0.416667,17,0
318,27,Chaingmai,6,125000,40624.47703,10822.01074,1,27675.45277,1,60,34802.4,27672.8,7129.6,0,1,0.666667,0,0,0
319,27,Phuket,6,125000,57225.48016,17469.66239,0,63660.85376,0.818182,5,4078.6,3078,1000.6,88963.84296,0.083333,0.083333,0.166667,2,0
320,44,Chaingmai,6,125000,40593.757,4960.75078,0,21534.98372,1,45,54287.7,30645.9,23641.8,14397.4192,1,1,0.166667,3,0.083333
321,29,Chaingmai,6,125000,14413.67488,7823.18388,0,32412.9164,1,13,11195.6,0,11195.6,28530.97723,1,0.916667,0.833333,14,0
322,29,Bangkok,6,125000,4534.21982,2048.8001,0,973.89327,1,1,600,600,0,0,0.083333,0,0,0,0
323,28,Phuket,6,125000,40545.79469,29984.65025,0,93035.57117,1,115,61330.1,40456.7,20873.4,11373.65262,1,1,0.833333,23,0
324,23,Chaingmai,6,125000,18639.44131,18305.32435,1,80998.79299,1,50,23520,11614.7,11905.3,2338.080996,1,1,0.25,4,0
325,44,Chaingmai,6,125000,13729.59063,7757.96181,0,33105.73808,1,7,7171.4,6491.4,680,0,0.5,0.083333,0,0,0
326,31,Rayong,6,125000,60849.47427,7229.86478,0,34766.03507,1,15,96832.8,72532.8,24300,0,0.75,0.25,0,0,0
327,45,Chaingmai,6,125000,11132.79765,16349.904,1,43335.9727,1,7,3330.8,3330.8,0,432.295392,0.416667,0,0.083333,1,0
328,24,Phuket,6,125000,23433.11066,23516.40064,1,105994.423,1,102,40292.4,29264.3,11028.1,0,1,1,0,0,0
329,28,Phuket,6,125000,150436.6508,2568.81348,0,5105.04804,0.727273,1,570,570,0,61434.53154,0.083333,0,0.166667,6,0.142857
330,20,Chaingmai,6,125000,72659.76143,8471.70642,0,30575.53683,1,0,0,0,0,12225.88843,0,0,0.25,3,0
331,34,Chaingmai,6,125000,13498.73959,7905.34808,0,34920.64185,1,0,0,0,0,3135.306672,0,0,0.090909,1,0
332,51,Chaingmai,7,125000,19433.19108,33197.15492,0,89831.20358,1,0,0,0,0,21107.07572,0,0,0.25,5,0
333,28,Phuket,6,125000,75700.31897,14894.64244,0,57951.66009,1,0,0,0,0,44179.8217,0,0,0.25,3,0
334,40,Bangkok,6,125000,7383.46676,2459.89844,0,6471.66042,1,9,3694.9,0,3694.9,0,0.583333,0.5,0,0,0
335,35,Chaingmai,6,125000,18655.66177,25182.08896,0,80437.33112,1,3,995,995,0,19293.45677,0.166667,0,0.333333,8,0
336,34,Chaingmai,6,125000,20083.60568,17045.33297,0,69505.83049,1,6,4009.8,0,4009.8,1554.281148,0.5,0.416667,0.083333,1,0
337,35,Bangkok,6,125000,45718.87377,5026.26418,1,22518.96834,1,24,13310,13211,99,0,1,0.083333,0,0,0
338,32,Chaingmai,6,125000,10311.51095,10321.93959,0,47198.19043,1,28,21437.3,12927.8,8509.5,879.286254,0.5,0.333333,0.083333,1,0
339,48,Chaingmai,6,125000,68316.56434,7173.04514,0,14892.24372,0.636364,11,12095.6,8900,3195.6,0,0.833333,0.833333,0,0,0.181818
340,22,Bangkok,6,122000,14391.05644,14295.20664,0,59059.55278,1,4,16429.4,16429.4,0,12929.65015,0.333333,0,0.416667,5,0
341,24,Phuket,4,120000,81132.97346,10124.15961,1,49313.31857,1,9,9014.2,6460.7,2553.5,51183.89168,0.625,0.25,0.875,37,0
342,39,Bangkok,6,120000,2100.53432,995.33735,0,37.8631,0.636364,5,1330.5,282,1048.5,0,0.416667,0.25,0,0,0.444444
343,23,Bangkok,6,120000,0,0,1,54.65999,0.090909,3,1968.1,1730,238.1,0,0.083333,0.083333,0,0,0
344,21,Chaingmai,6,120000,19759.74183,17745.84333,0,76232.24897,1,6,3000,0,3000,16804.37006,0.5,0.416667,0.25,3,0
345,37,Bangkok,6,120000,10558.35407,2366.19362,0,4358.62142,1,33,16461.6,10234.2,6227.4,0,1,0.75,0,0,0
346,53,Rayong,6,120000,109938.9211,25015.60923,0,96122.1512,1,12,3199.2,0,3199.2,80637.4224,1,1,0.416667,12,0
347,30,Chaingmai,6,120000,17861.42816,13519.98523,0,55470.92593,1,0,0,0,0,19793.74899,0,0,0.083333,2,0
348,45,Chaingmai,6,120000,57115.40654,2027.3209,0,4263.72628,1,50,57499.6,54399.6,3100,0,1,0.25,0,0,0.833333
349,29,Bangkok,6,120000,96781.73119,6068.99183,0,14920.39988,1,50,41061.5,26884.6,14176.9,4408.898874,0.333333,0.416667,0.083333,1,0.5
350,43,Chaingmai,6,120000,28909.01993,6943.40138,0,33660.51663,1,54,63443,44388,19055,0,1,0.666667,0,0,0.083333
351,39,Bangkok,6,120000,5024.86404,1050.34384,0,289.34197,0.909091,16,2587.4,2587.4,0,0,0.666667,0,0,0,1
352,49,Chaingmai,6,120000,24308.64139,24528.82838,0,89001.94109,1,0,0,0,0,29098.16251,0,0,0.916667,52,0
353,31,Bangkok,6,120000,20117.81378,2190.67764,0,6547.47715,1,30,19692.4,5674.7,14017.7,0,0.916667,0.916667,0,0,0
354,31,Chaingmai,6,120000,22309.57196,26726.05531,0,94701.8498,1,5,491.9,0,491.9,24469.82267,0.416667,0.416667,0.25,6,0
355,40,Bangkok,6,120000,2321.36896,2670.35943,0,7160.17731,1,0,0,0,0,23663.23931,0,0,0.166667,4,0
356,29,Bangkok,6,120000,1969.32031,587.78054,0,2430.10712,0.363636,0,0,0,0,7332.99735,0,0,0.166667,3,0
357,31,Chaingmai,6,120000,22021.34525,25845.89917,0,93876.14011,1,0,0,0,0,47809.64015,0,0,0.083333,1,0
358,35,Chaingmai,6,120000,57790.79513,1762.95409,0,5990.44829,1,113,65286.5,48598.7,16687.8,0,1,1,0,0,1
359,38,Chaingmai,6,120000,22944.81074,17174.59323,0,59247.19712,1,4,2465.6,2465.6,0,39619.15651,0.25,0,0.833333,20,0
360,28,Phuket,6,120000,24288.47512,35028.51217,0,96801.88434,1,0,0,0,0,12204.30779,0,0,0.166667,3,0
361,33,Bangkok,6,120000,24630.43567,1999.36768,0,2814.69522,1,25,25000.3,21702.6,3297.7,0,0.916667,0.416667,0,0,0.909091
362,29,Chaingmai,6,120000,45527.42211,2179.37998,0,4686.93449,1,40,49306.8,40120,9186.8,0,1,1,0,0,0.833333
364,38,Chaingmai,6,120000,19191.11579,30176.38941,0,87873.33948,1,0,0,0,0,44679.29757,0,0,0.166667,2,0
365,48,Phuket,6,120000,37329.23009,35770.00998,0,86253.55309,1,50,19459.5,0,19459.5,48026.41955,0.833333,0.833333,0.5,15,0
366,39,Bangkok,6,120000,12711.61266,1847.98996,0,1009.04785,1,31,12814.4,12024.4,790,0,1,0.166667,0,0,0.916667
367,46,Chaingmai,6,120000,45178.23754,2052.44926,0,5026.53982,1,82,47485,18457.5,29027.5,0,1,1,0,0,0.583333
368,51,Phuket,6,120000,46104.60803,44416.12219,0,76111.52584,1,57,37077.9,37077.9,0,0,0.666667,0,0,0,0
369,34,Bangkok,6,120000,0,0,0,417.62859,0.090909,0,0,0,0,6755.212116,0,0,0.083333,3,0
370,44,Bangkok,6,120000,11327.05302,7621.49727,0,32725.86986,1,20,11465.7,9915.8,1549.9,0,1,0.5,0,0,0
371,22,Chaingmai,6,120000,21055.88422,35204.22846,0,89537.43398,1,5,2548.5,839.7,1708.8,0,0.333333,0.25,0,0,0
372,42,Chaingmai,6,120000,16855.54741,21455.85863,0,78880.28118,1,0,0,0,0,7697.912256,0,0,0.333333,7,0
373,45,Chaingmai,6,120000,19204.5776,17956.52542,1,73901.9856,1,25,6121,0,6121,16410.89275,0.666667,0.666667,0.166667,2,0
374,21,Bangkok,6,120000,25294.5977,2278.92037,0,6441.12226,0.454545,12,6386.1,0.1,6386,0,0.583333,0.583333,0,0,0
375,28,Bangkok,6,120000,9553.0285,9628.80942,0,34780.70041,1,41,24659.2,16761.1,7898.1,542.179212,1,1,0.083333,1,0
376,42,Bangkok,6,120000,18423.40524,1104.4378,0,1775.56406,0.818182,29,22283.5,16009.9,6273.6,0,0.75,0.583333,0,0,0.454545
377,30,Nakornratchasima,6,120000,191430.3225,26187.98545,0,71191.63663,1,18,13702.1,9376.5,4325.6,51164.35969,1,0.416667,0.5,10,0
378,43,Chaingmai,6,120000,19071.6983,21440.47631,0,76986.63007,1,14,6731.5,5742.8,988.7,36461.77027,0.833333,0.75,0.5,8,0
379,33,Chaingmai,6,120000,17721.57134,23020.3915,0,75069.08599,1,4,4653.6,4653.6,0,9657.036456,0.25,0,0.083333,3,0
380,29,Bangkok,6,120000,11962.09266,1835.57875,0,1202.20573,1,50,13480.8,2304.3,11176.5,0,1,1,0,0,0.75
381,30,Bangkok,6,120000,6014.30928,1888.96158,0,970.00375,1,13,5520.9,950,4570.9,0,1,0.833333,0,0,0.083333
382,34,Bangkok,6,120000,3779.74097,244.99337,0,6.72519,0.090909,5,3885.4,0,3885.4,0,0.416667,0.416667,0,0,0
383,61,Rayong,6,120000,158846.9746,10785.37276,0,37979.95726,1,0,0,0,0,103671.2318,0,0,0.833333,56,0.166667
384,30,Chaingmai,6,120000,13559.48713,14711.64439,0,65093.34652,1,4,5385.1,5385.1,0,43392.41894,0.333333,0,0.666667,20,0
385,43,Chaingmai,6,120000,70359.94095,2439.38058,0,7882.57316,1,128,91137.8,61385.7,29752.1,0,1,1,0,0,1
386,32,Rayong,6,120000,109345.0273,72949.53939,1,110779.9148,1,8,34199.2,34199.2,0,47024.48485,0.5,0,0.583333,12,0
387,25,Phuket,6,120000,27263.18749,31294.02094,0,92266.46604,1,12,6713.1,6713.1,0,37031.60705,0.5,0,0.5,12,0
388,33,Bangkok,6,120000,19742.93695,729.30255,0,2678.8449,0.454545,1,1290,1290,0,14980.72688,0.083333,0,0.25,3,0.090909
389,45,Nakornratchasima,6,120000,160054.5204,116525.6511,1,116426.0156,1,298,151084.7,23700,127384.7,0,1,1,0,0,0
390,47,Chaingmai,6,120000,21087.9056,10466.14165,0,39378.7556,1,0,0,0,0,10602.60044,0,0,0.25,3,0
391,30,Chaingmai,6,120000,19462.27099,17820.85048,0,72157.45096,1,0,0,0,0,22094.29598,0,0,0.75,14,0
392,30,Bangkok,6,120000,22446.27566,29162.78944,1,87911.61142,1,0,0,0,0,22240.53086,0,0,0.333333,4,0
393,54,Phuket,6,120000,24689.88022,21342.95731,0,96298.08851,1,0,0,0,0,26234.36301,0,0,0.545455,9,0
395,22,Bangkok,6,120000,5896.9489,1976.15598,0,2504.93739,1,3,5006.7,5006.7,0,0,0.166667,0,0,0,0.166667
396,24,Bangkok,6,120000,13112.09483,1473.50402,0,760.46682,1,15,14409.3,266.1,14143.2,0,0.916667,0.75,0,0,0.875
397,35,Chaingmai,6,120000,14600.27383,14658.70504,0,61003.96015,1,0,0,0,0,31877.53442,0,0,0.666667,13,0
398,21,Bangkok,6,120000,46335.17467,2163.99562,0,1861.30209,0.636364,15,25469.4,11363.6,14105.8,0,0.666667,0.583333,0,0,1
399,25,Chaingmai,6,120000,33765.7379,9109.42173,0,35168.35582,1,73,40197.3,19327.5,20869.8,0,0.916667,1,0,0,0
400,36,Bangkok,6,120000,18676.92351,2833.39719,0,11069.10402,1,7,5159.8,2868.1,2291.7,0,0.5,0.416667,0,0,0
402,54,Nakornratchasima,6,120000,278398.2354,5694.01398,0,30121.78613,1,79,277904.2,146059.9,131844.3,2814.449622,1,1,0.083333,1,0.727273
403,24,Phuket,6,120000,27233.58933,44377.64187,0,95983.77893,1,19,7811.8,3329.5,4482.3,35806.80784,1,1,0.333333,14,0
404,25,Chaingmai,6,120000,15432.81435,25812.6123,1,72912.44386,1,73,35092.5,22994.5,12098,387.107694,1,1,0.083333,1,0
405,45,Chaingmai,6,120000,12051.13895,11413.11115,0,45648.60642,1,39,17011.3,13226.1,3785.2,0,1,0.833333,0,0,0
406,25,Bangkok,6,120000,3099.98666,2660.56225,1,6800.79404,1,19,6364.1,1060.1,5304,15154.41938,1,1,0.25,10,0
407,58,Nakornratchasima,6,120000,288966.6522,7670.1418,0,29979.77825,1,344,351311.6,340877.3,10434.3,0,1,0.833333,0,0,0.75
408,31,Chaingmai,6,120000,21436.72319,28703.29811,0,81217.78586,1,14,2311.4,524.4,1787,17953.25456,1,1,0.25,18,0
409,24,Bangkok,6,120000,20772.05644,6012.14943,1,26056.002,1,0,0,0,0,24765.16912,0,0,0.25,5,0.083333
410,46,Bangkok,6,120000,27094.78892,20445.54634,0,80407.32429,1,0,0,0,0,21002.00443,0,0,0.333333,21,0
411,32,Bangkok,6,120000,33182.60207,13381.87189,1,57405.90335,1,17,82183.2,82183.2,0,0,0.75,0,0,0,0
