id,date,price,zipcode,lat,long,bedrooms,bathrooms,living_area,land_area,living_area17,land_area17,area_above,area_under,floors,waterfront,viewed,condition,grade,yr_built,yr_renovated
11162,20160708,485000,30146,37.5033,102.372,4,2.25,1900,7200,2030,8008,1370,530,1,0,0,3,8,1977,0
11096,20160701,102500,30106,37.514,102.359,2,1,820,4320,780,7424,820,0,1,0,0,3,5,1937,0
11118,20161022,295000,30146,37.5102,102.364,3,2.25,1330,7200,1380,9570,900,430,1,0,0,3,7,1974,0
11125,20160909,359950,30126,37.5137,102.37,3,1.75,1570,6975,1280,7813,1040,530,1,0,0,3,7,1979,0
11134,20170501,540000,30146,37.5031,102.372,3,2.5,1970,14876,2030,8008,1320,650,1,0,0,3,7,1981,0
11135,20170423,530000,30059,37.5041,102.102,3,2.25,2190,220414,2550,175982,1330,860,1,0,0,4,7,1976,0
11139,20170326,471000,30059,37.505,102.11,4,2.25,3410,57063,2870,145490,2410,1000,2,0,0,4,8,1978,0
11164,20160708,440000,30059,37.5157,102.107,3,2,1860,217800,2500,217800,1860,0,2,0,2,3,8,1998,0
11120,20160502,625000,30059,37.5133,102.11,4,3.25,2730,54014,2730,111274,1560,1170,1,0,0,3,9,2007,0
11117,20161124,356000,30065,37.513,101.857,2,1,1430,365904,2300,253519,1010,420,1,0,0,3,7,1991,0
11196,20160701,563000,30107,37.6606,102.365,4,1,1410,3376,1040,3600,1410,0,1.5,0,0,5,7,1911,0
11171,20160505,600000,30075,37.5929,101.989,3,1.75,1670,39639,2330,30492,1670,0,1,0,0,4,8,1976,1992
11203,20160924,575000,30117,37.6815,102.359,2,1,1230,2726,1710,3750,880,350,1.5,0,0,3,7,1920,0
11207,20160611,530000,30117,37.6817,102.36,3,1.75,1550,3680,1560,4000,1050,500,1,0,0,3,7,1927,0
11221,20160722,510000,30052,37.6795,102.104,6,4.5,3300,7561,2470,7561,3300,0,2,0,0,3,8,1980,0
11261,20160722,510000,30052,37.6796,102.104,6,4.5,3300,7480,2470,7561,3300,0,2,0,0,3,8,1980,0
11262,20160723,510000,30052,37.6798,102.104,6,4.5,3300,7200,2470,7561,3300,0,2,0,0,3,8,1980,0
11221,20161125,2.14E+06,30053,37.6795,101.991,4,3.75,5150,453895,2500,215186,4360,790,2,0,3,3,11,1997,0
11240,20161203,365500,30177,37.7673,102.367,2,1,1140,15624,2110,15493,1140,0,1,0,0,4,6,1909,0
11279,20160709,415000,30177,37.7656,102.358,4,1.5,1840,11367,1690,9800,1840,0,1.5,0,0,4,7,1950,0
11283,20160904,434900,30177,37.777,102.362,3,2,1520,5040,1860,8710,1520,0,2,0,0,3,7,1977,2006
11232,20161013,345000,30177,37.7739,102.358,1,1,540,10125,1840,10125,540,0,1,0,0,3,5,1961,0
11250,20170224,417500,30177,37.7767,102.365,5,1.75,2060,10911,2060,9688,1360,700,1,0,0,4,7,1954,0
11321,20170508,525000,30177,37.7771,102.362,4,2.75,2300,26650,2000,9879,2300,0,1,0,0,4,8,1950,0
11240,20160710,469000,30177,37.7708,102.362,5,2.5,2690,11745,2670,7905,1790,900,1,0,0,3,8,1960,0
11294,20170114,700000,30177,37.7747,102.366,4,2.5,3040,7200,2360,8245,3040,0,2,0,0,3,9,2008,0
11326,20170326,475000,30177,37.7717,102.376,4,2.25,1800,7200,2260,7498,1230,570,1,0,0,3,7,1979,0
11227,20161104,398000,30028,37.7754,102.233,3,1.75,1830,27468,1860,10180,1830,0,1,0,0,3,7,1954,0
11294,20160619,380000,30028,37.7627,102.245,4,2.25,2150,20181,2150,10480,1090,1060,1,0,0,3,7,1963,0
11296,20160828,450000,30028,37.7663,102.228,3,1.75,1540,61419,3790,8529,1540,0,1,0,0,3,7,1967,0
11244,20160604,400000,30028,37.7655,102.244,3,1.75,1530,10731,2100,12593,1530,0,1,0,0,3,7,1986,0
11258,20160516,445000,30028,37.7651,102.246,3,3,1970,24318,2150,14695,1970,0,1,0,0,3,8,2010,0
11233,20170115,547000,30072,37.7726,102.111,5,3,2200,103237,2300,103237,1160,1040,1,0,0,3,7,1971,0
11246,20170108,395000,30072,37.762,102.11,4,2.25,1780,10748,2070,37680,1780,0,2,0,0,4,8,1964,0
11247,20170316,799000,30072,37.7648,102.112,4,2.5,3170,94855,2590,65340,1910,1260,1,0,0,4,9,1978,0
11249,20170402,200000,30072,37.7617,102.11,4,1,1020,42966,2250,37680,1020,0,1.5,0,0,4,6,1922,0
11325,20161023,775000,30072,37.7717,102.112,3,3.5,2690,104544,2300,81698,2690,0,2,0,0,3,8,1948,1990
11253,20160806,525000,30077,37.7716,102.101,3,1.75,2300,43560,2320,57000,1350,950,1,0,0,4,7,1979,0
11270,20161119,550000,30072,37.7662,102.114,3,1.75,1880,45738,2340,38556,1410,470,1,0,0,4,8,1980,0
11238,20161130,1.00E+06,30072,37.7635,102.112,3,2.25,3040,52302,2070,38600,3040,0,1,0,0,3,9,2005,0
11279,20170401,377000,30133,37.7744,102.338,4,1.75,1800,8385,1770,8385,900,900,1,0,0,5,6,1950,0
11396,20160508,262000,30001,37.2796,102.247,4,2.5,2020,6236,1940,5076,2020,0,2,0,0,3,7,2002,0
11477,20160806,655000,30115,37.7004,102.287,4,2.75,3160,8197,2050,8197,1580,1580,1,0,0,3,8,1962,0
11603,20160916,179900,30168,37.5136,102.316,2,1,680,6400,1240,7800,680,0,1,0,0,3,6,1943,0
11560,20160623,265000,30168,37.5136,102.313,3,1,1620,9450,2070,11970,1620,0,1.5,0,0,3,7,1928,0
11568,20161120,290000,30168,37.5131,102.313,4,1.75,1990,18900,1710,12400,1870,120,2,0,0,4,7,1929,0
11604,20161201,355000,30168,37.5123,102.316,5,2.5,2540,5100,1400,9440,2540,0,2,0,0,3,7,2014,0
11682,20170325,593000,30116,37.5788,102.396,2,2.5,2000,2500,1970,5650,1810,190,3,0,1,3,8,1994,0
11875,20170428,800000,30116,37.5865,102.397,3,2.5,2100,4440,2100,6000,2100,0,2,0,4,3,7,1945,0
11981,20160507,749950,30116,37.5656,102.4,4,2.75,2600,6050,1990,6050,1960,640,2,0,0,5,8,1949,0
11991,20160822,625000,30116,37.5658,102.4,3,1.75,2240,6050,1720,6050,1250,990,1,0,0,4,8,1950,0
12201,20160602,544000,30116,37.5768,102.403,3,1.5,1790,8203,1960,6047,1790,0,1.5,0,1,3,7,1910,0
12238,20160818,600000,30116,37.5779,102.409,2,2.5,1830,1988,1800,2467,1530,300,2,0,0,3,9,2011,0
12241,20160619,945000,30116,37.5747,102.414,2,2.5,2540,7089,1330,7089,2540,0,2,0,0,3,9,2004,0
12206,20160818,313300,30116,37.5754,102.414,2,1,970,4800,1180,5900,970,0,1,0,0,3,6,1911,1940
12216,20160530,399000,30116,37.5756,102.414,2,1,940,4800,980,5900,940,0,1,0,0,4,6,1911,1955
12241,20160528,1.40E+06,30116,37.5744,102.406,4,3.25,4700,9160,2240,8700,2520,2180,1,0,4,3,11,2005,0
12256,20160731,725000,30116,37.5731,102.408,4,2.75,2440,7042,2170,7900,1640,800,1.5,0,2,4,7,1941,0
12246,20161027,530000,30116,37.5734,102.412,3,1.75,1660,4800,1510,4800,960,700,1,0,0,3,7,1941,1996
12171,20170305,900000,30116,37.5732,102.411,4,3.5,3070,4440,1780,4800,2030,1040,2,0,0,3,9,1922,2007
12363,20170206,856000,30116,37.5762,102.415,3,2.5,2160,3920,1500,4920,2160,0,2,0,0,3,9,2014,0
12709,20161118,650000,30144,37.5876,102.292,4,2,2850,4497,2450,6000,1730,1120,1.5,0,1,3,7,1910,0
12763,20161020,362500,30133,37.7671,102.334,5,2,2330,8586,1550,8287,1270,1060,1,0,0,4,7,1961,0
12778,20161205,324000,30133,37.7675,102.334,3,1,1160,7202,1620,8598,1160,0,1,0,0,4,7,1957,0
12777,20160702,330000,30042,37.3531,102.147,4,2.5,2105,6093,1930,8022,2105,0,2,0,0,3,8,2003,0
12880,20160908,300000,30133,37.7304,102.352,3,1,1010,6300,1480,7480,1010,0,1,0,0,3,7,1957,0
12843,20160612,495000,30133,37.729,102.35,4,2.5,2140,7245,2080,7875,2140,0,2,0,0,3,7,2003,0
12867,20160521,700000,30133,37.7294,102.352,4,3.25,2780,7875,1000,7500,2780,0,2,0,0,3,9,2006,0
12873,20161016,311300,30133,37.7294,102.352,2,1,1000,7228,1100,7228,1000,0,1,0,0,4,7,1947,0
12877,20160905,340000,30133,37.7294,102.353,3,1,980,7228,1070,7228,980,0,1.5,0,0,3,7,1946,0
12867,20170421,799000,30133,37.7273,102.351,4,1.5,1810,6583,860,8670,1500,310,1,0,0,3,7,1968,0
13098,20161008,1.20E+06,30107,37.6607,102.362,5,3.5,3900,4400,1190,4400,2650,1250,2,0,0,3,9,2014,0
13053,20170324,752500,30107,37.6612,102.363,5,2.75,2720,4680,1670,4800,1710,1010,1.5,0,0,4,8,1913,0
13178,20160825,316000,30133,37.7298,102.355,3,1,1130,7200,1350,1358,1130,0,1.5,0,0,4,6,1942,0
13189,20161007,327000,30133,37.7302,102.355,3,3,1370,1001,1399,1151,1370,0,3,0,0,3,8,2009,0
13193,20160722,487000,30133,37.7289,102.353,3,1.75,1770,10125,1680,9825,1770,0,2,0,0,3,7,1944,1978
13379,20160826,174000,30168,37.4927,102.28,2,1,600,4854,1470,5000,600,0,1,0,0,5,6,1922,0
13419,20170325,290500,30178,37.494,102.279,4,2.5,1680,3000,1420,5500,1680,0,2,0,0,3,7,2003,0
13429,20161105,194000,30178,37.4925,102.278,3,1.5,1010,5000,980,5000,1010,0,1,0,0,3,6,1943,0
13384,20161024,257000,30178,37.4932,102.278,3,1.75,1800,9000,980,6000,1200,600,1,0,0,3,7,1961,0
13425,20160508,229000,30178,37.4933,102.275,3,2.5,1190,3000,1190,3000,1190,0,2,0,0,3,7,2002,0
13380,20170105,135000,30178,37.494,102.275,3,1,840,3000,1010,6000,840,0,1,0,0,3,5,1943,0
13404,20161024,230000,30178,37.4928,102.274,3,1.75,1420,3000,1960,5000,710,710,1,0,0,3,5,1931,2014
13434,20161107,445000,30178,37.4925,102.273,4,3.25,3450,5000,1420,5000,3450,0,2,0,0,3,8,2008,0
13434,20161113,210000,30178,37.4921,102.275,3,1,1200,7500,1010,7000,1200,0,1,0,0,3,6,1905,1989
13541,20170325,287500,30178,37.4891,102.263,5,2,2020,67953,1270,13198,1620,400,1.5,0,0,4,7,1936,0
13619,20170223,212000,30178,37.495,102.266,4,2,1880,7500,1670,14350,980,900,1,0,0,5,6,1946,0
13662,20161015,261000,30178,37.4932,102.263,3,1,1780,7800,1450,7800,1060,720,1,0,0,3,7,1957,0
13869,20160703,940000,30040,37.5639,102.217,4,2,2490,9525,2770,9525,2490,0,2,0,0,5,9,1968,0
13864,20170316,1.06E+06,30040,37.5645,102.219,4,2.5,2250,10160,2660,10125,2250,0,2,0,0,5,8,1967,0
13859,20160603,1.30E+06,30040,37.5651,102.22,4,3.5,2790,10125,2570,10125,2790,0,1.5,0,0,5,8,1985,0
13874,20170320,750000,30040,37.5651,102.221,4,2.25,2160,9525,2780,9525,1080,1080,1,0,0,3,8,1961,0
13899,20160926,1.35E+06,30040,37.5641,102.221,4,3.5,3500,9525,2630,9525,3500,0,2,0,0,3,10,1999,0
13829,20170421,1.58E+06,30040,37.5653,102.223,4,3.25,3410,10125,2290,10125,3410,0,2,0,0,3,10,2007,0
13834,20160620,970500,30040,37.5651,102.223,3,2.75,2470,10125,2290,10125,2470,0,2,0,0,3,8,1960,2012
13859,20160926,1.60E+06,30040,37.5639,102.223,5,3.75,3570,10125,1760,10125,3570,0,2,0,0,3,10,2014,0
13889,20170413,630000,30040,37.5627,102.221,2,1,1050,8382,2400,9525,1050,0,1,0,0,3,7,1959,0
13896,20160527,1.38E+06,30040,37.5623,102.221,4,3.75,3160,9525,2400,9525,3160,0,2.5,0,0,3,10,1997,0
13834,20160811,870000,30040,37.5633,102.218,5,2.25,2910,9525,2740,9525,2910,0,2,0,0,4,9,1968,0
13894,20160805,838400,30040,37.5631,102.219,4,2.5,2620,9525,2580,9525,2620,0,2.5,0,0,4,9,1974,0
13839,20161211,830000,30040,37.5607,102.217,3,1.5,1840,10125,2320,10160,1220,620,1,0,0,4,8,1959,0
13876,20160520,320000,30056,37.513,102.185,3,1.75,1480,7225,1430,7201,1480,0,1,0,0,4,7,1965,0
13887,20160521,525000,30045,37.4347,101.417,3,2.75,2100,10362,2240,11842,1510,590,2,0,0,3,9,1998,0
13953,20170310,335000,30045,37.4752,101.757,3,1.5,1140,15890,1200,15247,840,300,1,0,0,3,7,1985,0
13873,20160821,319900,30045,37.4755,101.758,3,1.5,1140,20383,1200,15625,840,300,1,0,0,3,7,1985,0
13873,20160919,309950,30045,37.4752,101.755,3,1.5,1200,15606,1210,15606,1200,0,1,0,0,3,7,1985,0
13933,20160715,330000,30045,37.476,101.755,3,1.75,1510,15744,1470,15744,1510,0,1,0,0,3,7,1985,0
13883,20170324,269900,30045,37.4761,101.758,3,1.75,1140,22267,1150,15625,1140,0,1,0,0,3,7,1986,0
13878,20160626,440000,30155,37.7754,102.276,4,2.5,2160,7826,2190,9900,1390,770,1,0,0,4,7,1976,0
13962,20170213,312000,30022,37.2032,101.964,3,2.5,2070,25710,1350,17998,2070,0,1,0,0,5,6,1917,0
13923,20161126,192000,30042,37.37,102.151,3,1.75,1240,10361,1240,8834,1240,0,1,0,0,3,6,1987,0
13943,20161023,240000,30042,37.3705,102.15,3,1.75,1240,10956,1240,8137,1240,0,1,0,0,3,6,1987,0
13914,20160619,440000,30052,37.6849,102.117,3,1.75,1170,8740,1870,8448,1170,0,1,0,0,4,7,1968,0
13973,20170312,745000,30116,37.5651,102.391,4,2.75,2410,5650,1960,5650,2070,340,1.5,0,0,5,8,1909,0
13933,20160904,651000,30116,37.5664,102.389,3,2,1940,6440,1730,4640,970,970,1,0,2,5,7,1940,0
13993,20170409,505000,30116,37.5659,102.389,2,1,1000,4640,1940,5800,1000,0,1,0,2,3,7,1915,0
14003,20161014,455000,30116,37.5658,102.389,4,1,1340,5800,1900,5800,1340,0,1.5,0,2,3,7,1914,0
14163,20160701,515000,30028,37.7372,102.223,3,2.5,2010,7200,1970,7202,2010,0,2,0,0,3,8,1994,0
14225,20160602,559900,30072,37.7648,102.164,3,2.75,2930,5569,2580,11045,1860,1070,1,0,0,3,9,2004,0
14179,20160710,770000,30033,37.6765,102.175,5,2.5,3000,7912,2700,7205,1610,1390,1,0,0,3,9,2007,0
14170,20170506,575000,30011,37.7371,102.215,3,2.5,1960,9535,2520,9206,1960,0,2,0,0,3,8,1989,0
14170,20160611,571000,30011,37.7387,102.217,3,2.5,2600,7465,2660,7683,2600,0,2,0,0,3,9,1988,0
14240,20160715,557500,30011,37.7378,102.218,3,2.5,2620,11056,2560,8688,2620,0,2,0,0,3,9,1988,0
14160,20160612,531000,30011,37.7374,102.219,3,2.5,2120,9736,2490,8763,2120,0,2,0,0,3,9,1988,0
14220,20161231,605000,30011,37.7408,102.216,3,2.5,2570,9487,2490,9898,2570,0,2,0,3,3,9,1989,0
14241,20160801,595000,30011,37.7383,102.22,3,2.5,2660,10637,2590,8637,2660,0,2,0,0,3,9,1991,0
14181,20160701,570000,30011,37.738,102.221,4,2.5,2590,8483,2660,8717,2590,0,2,0,0,3,9,1991,0
14170,20160812,595000,30052,37.7234,102.107,4,2.25,2050,8372,2010,8037,2050,0,2,0,0,4,8,1984,0
14200,20160711,440000,30052,37.7222,102.108,3,1.75,1450,6829,1950,7622,1450,0,1,0,0,3,8,1983,0
14250,20161106,552321,30052,37.7236,102.105,3,2.5,1960,8469,2040,8189,1960,0,2,0,0,4,8,1984,0
14286,20160918,484000,30053,37.6429,101.955,1,0,690,23244,1690,19290,690,0,1,0,0,4,7,1948,0
14291,20160911,1.21E+06,30053,37.6426,101.955,3,3.75,5400,24740,1690,20000,5400,0,2,0,0,3,11,1997,0
14311,20160924,400000,30053,37.6422,101.954,1,1,530,13679,1930,20624,530,0,1,0,0,4,6,1949,0
14276,20160529,672000,30053,37.6384,101.959,3,2.5,2620,21587,2570,23650,2620,0,2,0,0,3,7,1992,0
14341,20170425,1.08E+06,30053,37.6367,101.958,4,2.75,3160,42733,1890,24000,3160,0,2,0,0,3,9,1995,0
14261,20160923,475000,30053,37.6403,101.964,5,2.5,2300,28480,1880,26720,2300,0,2,0,0,3,6,1994,0
14316,20160528,420000,30053,37.6441,101.96,3,1.75,1820,22320,2030,22320,1250,570,1,0,0,3,7,1977,0
14261,20160507,379500,30053,37.6397,101.953,2,1,1640,17335,2440,17850,840,800,1,0,0,3,7,1978,0
14281,20160701,485000,30053,37.6347,101.958,3,2.25,2440,47916,2150,24000,2090,350,2,0,0,3,8,1991,0
14321,20160630,170000,30053,37.6337,101.961,2,1,1200,24792,2150,24792,1200,0,2,0,0,2,7,1976,0
14281,20160530,475000,30053,37.638,101.953,2,2,1540,54450,2280,29918,1540,0,2,0,0,3,7,1983,0
14352,20160729,740000,30053,37.6328,101.964,4,3.5,3760,57063,2870,28945,2950,810,2,0,0,3,9,1998,0
14309,20170324,595000,30014,37.6596,101.96,3,2.75,2150,31238,2650,38307,2150,0,2,0,0,3,9,1996,0
14339,20170409,620000,30014,37.6612,101.955,4,2.5,2690,32780,2840,36555,2690,0,2,0,0,3,9,1998,0
14359,20160627,641000,30014,37.6622,101.961,4,2.5,2770,63118,2770,44224,2770,0,2,0,0,3,9,1997,0
14269,20170310,685530,30014,37.6618,101.962,4,2.5,3130,60467,2780,44224,3130,0,2,0,0,3,9,1996,0
14359,20160821,326188,30053,37.64,101.966,3,1,1300,8800,1600,12210,1300,0,1,0,0,3,7,1977,0
14339,20160728,407450,30053,37.6393,101.967,3,2,1810,10860,1420,11982,1810,0,1,0,0,3,7,1967,0
14289,20160724,339000,30053,37.6384,101.969,3,1.75,1150,13278,1560,12400,1150,0,1,0,0,5,7,1966,0
14369,20161223,395000,30053,37.638,101.968,4,2,1980,15354,1420,12300,1980,0,1,0,0,3,7,1977,0
14299,20160715,340000,30053,37.635,101.964,3,2,1130,9879,1900,14907,1130,0,2,0,0,3,6,1996,0
14323,20170403,403000,30053,37.6385,101.966,3,1,1500,10730,1570,12210,1000,500,1,0,0,3,7,1977,0
14358,20160731,381000,30053,37.6379,101.966,3,2,1680,8946,1550,11625,940,740,1,0,0,3,6,1996,0
14328,20160624,620000,30053,37.6323,101.985,4,2.5,2450,55387,2730,38827,2450,0,2,0,0,3,9,1994,0
14368,20161218,735000,30053,37.6303,101.984,4,2.5,3270,45537,2670,38827,3270,0,2,0,0,3,9,1993,0
14338,20170310,628990,30053,37.6324,101.988,4,2.5,2540,32647,2740,32647,2540,0,2,0,0,3,9,1996,0
14328,20160624,850000,30053,37.6316,101.988,4,3.5,3920,37122,2550,32647,3920,0,2,0,0,3,10,1996,0
14328,20160915,630000,30053,37.6304,101.988,3,2.5,2320,32772,2610,33305,2320,0,2,0,0,3,9,1992,0
14368,20160514,633100,30053,37.6303,101.99,4,2.5,2470,33305,2440,33305,2470,0,2,0,0,3,9,1993,0
14338,20161006,737500,30053,37.6304,101.994,4,2.5,3200,36276,2930,33171,3200,0,2,0,0,3,9,1993,0
14417,20160505,855000,30199,37.6382,102.397,4,2.75,2600,5390,2550,5600,1300,1300,1,0,0,4,8,1960,0
14462,20161015,588000,30011,37.7719,102.168,5,3,3110,4464,2450,4221,3110,0,2,0,0,3,8,2007,0
14492,20170121,555000,30011,37.7724,102.168,5,2.5,2450,5047,2450,4478,2450,0,2,0,0,3,8,2007,0
14500,20170107,760000,30115,37.6777,102.287,4,2.5,2430,6099,2180,6099,1470,960,1,0,0,5,8,1965,0
14754,20170226,259000,30168,37.473,102.3,3,2.5,2740,7980,1470,8611,2740,0,2,0,0,4,7,1964,0
14753,20161124,444950,30133,37.7368,102.337,3,2.5,2020,7800,1870,7800,1330,690,1,0,0,4,7,1958,0
14763,20170224,394999,30133,37.7365,102.337,3,1.5,1730,7800,1780,8309,1330,400,1,0,0,3,7,1958,0
14783,20170421,450000,30133,37.7356,102.335,4,2.25,2040,9565,1890,8580,1400,640,1,0,0,3,8,1959,0
14788,20160513,464000,30133,37.7358,102.335,5,2.5,3400,8970,1890,8475,1700,1700,1,0,0,4,8,1959,0
14805,20161030,395000,30133,37.7774,102.35,3,2.25,1780,9672,1860,10080,1350,430,1,0,0,3,8,1960,0
14918,20160509,705000,30022,37.2458,102.002,2,2.5,2200,188200,2700,84942,2200,0,1,0,3,3,8,2007,0
14841,20170401,599950,30022,37.2498,102.003,3,2.5,1970,106722,2910,101494,1970,0,1,0,4,3,9,1985,0
14886,20170428,400000,30070,37.3338,102.511,3,2.5,2090,32718,1200,192268,1550,540,2,1,4,3,7,1919,1983
14959,20170428,329500,30001,37.341,102.265,3,2.5,2120,22482,2330,16016,1360,760,1,0,0,5,7,1979,0
14927,20160917,340000,30070,37.4285,102.511,2,0.75,1060,48292,750,80201,560,500,1,1,2,5,6,1947,0
14931,20170219,535000,30038,37.4158,102.002,2,1.75,1780,224769,2060,71560,1780,0,1,0,0,4,8,1976,0
14959,20170330,665000,30038,37.4239,102.015,3,3.5,3580,95832,2880,60548,3580,0,1.5,0,0,3,9,2005,0
14960,20160915,729000,30038,37.4246,102.014,3,3.25,2250,60548,2760,84070,2250,0,1,0,0,3,9,2005,0
14984,20161217,300000,30038,37.4219,102.007,2,1,1220,75794,2010,98010,1220,0,1,0,0,4,7,1963,0
14963,20160902,787500,30146,37.5101,102.391,2,2.5,2390,6928,2390,12852,1810,580,2,0,3,4,8,1949,1982
14988,20160624,329950,30146,37.5105,102.387,2,1,900,5220,1480,6660,900,0,1,0,0,4,6,1956,0
14965,20170407,1.05E+06,30146,37.5123,102.39,3,3,3250,5093,2820,7752,3250,0,2,0,3,3,10,2004,0
15022,20160616,277000,30118,37.5162,102.261,3,1,1100,8536,1570,8040,1100,0,1,0,0,4,7,1957,0
14990,20161219,450000,30008,37.5974,102.129,3,1,1150,35415,2460,11781,1010,140,1,0,0,4,7,1950,0
14994,20160620,1.08E+06,30007,37.5911,102.131,3,3,4910,43560,3540,12288,4000,910,2,0,0,4,10,1989,0
14980,20160903,475000,30007,37.5914,102.136,3,1.5,1480,13457,2100,10517,1480,0,1,0,0,3,7,1959,0
14979,20160725,653450,30075,37.5936,102.013,3,2.5,2070,49658,2620,35160,1540,530,1,0,0,4,8,1980,0
15053,20170325,475000,30075,37.5956,102.009,3,1,1250,150117,3060,50055,1250,0,1,0,0,3,7,1975,0
15063,20160911,530000,30075,37.5896,102.009,3,2.25,2120,40518,2480,13492,2120,0,1,0,0,3,8,1967,0
14971,20160908,615000,30075,37.5898,102.004,3,2,1860,42800,1980,11250,930,930,1,0,0,4,7,1983,0
14974,20170410,650100,30075,37.5946,102.006,2,1,1750,60872,2480,5425,1180,570,1,0,0,4,7,1973,0
14983,20160829,635000,30075,37.5888,102.011,4,2.5,2470,77550,2490,40894,2470,0,1,0,0,4,7,1987,0
14998,20170225,500000,30075,37.591,102.01,3,1,1440,54315,2690,40518,790,650,1,0,0,3,7,1974,0
15003,20170225,735000,30075,37.5913,102.01,3,1.75,1880,108900,2730,37731,1880,0,1,0,0,3,7,1978,0
15014,20170401,650000,30075,37.5936,102.012,3,1.75,1970,54450,2460,36677,1570,400,1,0,0,3,8,1980,0
15038,20161023,800000,30075,37.5882,102.01,4,3.75,2540,20662,2490,37731,2540,0,2,0,0,3,10,1998,0
15064,20160616,759950,30075,37.5882,102.011,3,2.5,3100,23790,2250,40854,3100,0,2,0,0,3,9,2002,0
15030,20170317,525000,30117,37.6818,102.388,3,1.5,1940,5625,1460,5500,1440,500,1,0,0,4,7,1941,0
15050,20160908,590000,30117,37.6833,102.398,2,1,1530,6450,1530,5000,1530,0,1,0,0,4,7,1920,0
15070,20161010,696950,30117,37.6865,102.396,4,2.75,2450,5376,1920,5264,1550,900,1.5,0,0,4,7,1920,0
15083,20160514,620000,30117,37.6848,102.398,5,2.5,2540,3832,2000,5289,1760,780,2,0,0,5,8,1929,0
15046,20160619,285000,30117,37.6865,102.397,3,1,1210,4731,1450,5264,1210,0,1.5,0,0,3,7,1901,0
15076,20160513,525000,30117,37.6828,102.388,5,3,2450,4591,1060,5500,2450,0,2,0,0,3,7,1994,0
15078,20161208,726500,30117,37.6886,102.388,4,2.5,2180,3893,1710,4550,2180,0,2,0,0,3,8,1999,0
15015,20160623,806000,30053,37.6778,101.994,4,2.5,2500,206474,3680,208652,2500,0,1,0,0,3,10,1997,0
15018,20160722,568000,30053,37.6751,101.993,3,1.75,1930,213008,2860,208652,1300,630,1,0,2,3,7,1980,0
15019,20160714,850000,30053,37.6749,102.002,4,3,2720,183823,2140,173804,2720,0,2,0,0,3,8,1975,2007
15039,20170107,937500,30014,37.676,101.882,4,4,5545,871200,3420,871200,3605,1940,2,0,0,3,11,2003,0
15110,20160506,655500,30177,37.7741,102.379,4,3.5,3380,8330,2220,8330,3380,0,2,0,0,3,8,2000,0
15121,20160520,299950,30177,37.7746,102.378,3,1,910,8000,2090,9007,740,170,1,0,0,4,6,1950,0
15049,20160612,465250,30177,37.7751,102.38,5,2,1940,7642,1940,8724,1940,0,1.5,0,0,3,7,1957,0
15105,20161201,615000,30177,37.774,102.384,3,1.75,2220,7224,2540,9990,2040,180,1,0,2,3,8,1975,0
15114,20160918,505000,30177,37.7732,102.382,4,2.25,2350,12540,2090,7964,2350,0,2,0,0,3,8,1968,0
15117,20160728,442500,30177,37.7735,102.378,6,2.5,2800,10490,2290,8716,1400,1400,1,0,0,3,7,1968,0
15051,20160603,941500,30177,37.7757,102.391,5,3.5,3490,9680,3080,13489,2460,1030,2,0,4,3,9,1980,0
15052,20170107,750000,30177,37.7743,102.388,4,2.75,3210,8520,2450,7360,1810,1400,1,0,2,4,7,1976,0
15100,20160903,514000,30072,37.7657,102.131,3,2.25,2260,54014,2140,44431,1450,810,1,0,0,3,7,1962,0
15113,20170227,375000,30072,37.7694,102.124,2,1,1840,81892,2550,40089,1840,0,1,0,0,3,6,1955,0
15131,20161118,1.57E+06,30072,37.7666,102.128,5,4.5,5220,67319,4190,40609,5220,0,2,0,0,3,11,2001,0
15038,20160527,570000,30072,37.7692,102.128,3,1.75,1930,36210,1930,35060,1930,0,1,0,0,3,8,1977,0
15041,20170102,489500,30072,37.7621,102.127,3,1.75,2090,65558,2450,47178,1330,760,1,0,0,3,8,1977,0
15055,20170123,615000,30072,37.7701,102.138,3,1.75,2110,56192,2570,46609,1480,630,1,0,0,3,7,1978,0
15056,20160813,500000,30072,37.7695,102.126,3,2.75,1560,77536,2210,41449,1400,160,1,0,0,3,7,1978,0
15096,20161231,575000,30072,37.7628,102.123,4,2.5,2280,27441,2350,35020,2280,0,2,0,0,3,8,1996,0
15093,20170326,170000,30019,37.7654,101.48,1,0.75,850,5600,900,12250,850,0,1,0,2,3,6,1903,1994
15405,20160718,531000,30108,37.5593,102.3,5,2.75,2540,5022,2510,5182,1540,1000,1,0,0,4,8,1955,0
15405,20170123,239975,30188,37.4318,102.292,3,2.5,1820,7242,1350,8214,1220,600,1,0,0,3,7,1959,0
15435,20161215,220000,30188,37.4325,102.291,4,1,1440,8250,1440,8466,1440,0,1,0,0,3,7,1959,0
15395,20160715,238000,30188,37.4339,102.291,4,1,1400,7242,1310,7314,1400,0,1.5,0,0,3,7,1959,0
15389,20161209,220000,30188,37.4331,102.291,3,1.75,1650,8850,1400,8800,1650,0,1,0,0,3,7,1959,0
15429,20160728,298500,30188,37.4322,102.291,3,2,2420,8800,1546,8666,1420,1000,1,0,0,4,7,1959,0
15428,20160723,440000,30188,37.4327,102.283,3,2.75,2070,9697,2000,14436,1330,740,2,0,0,4,7,1929,0
